id,occupation,gender,fame,birthyear
7904,sports,male,superstar,B
36143,performer,male,superstar,C
26139,politics,male,superstar,D
23073,performer,male,superstar,C
2915,politics,male,superstar,C
16877,performer,male,superstar,C
35366,performer,female,superstar,B
7595,performer,female,superstar,B
22564,performer,male,superstar,C
2053,creator,male,superstar,D
570,politics,male,superstar,E
21082,performer,female,superstar,B
6258,sports,male,superstar,B
3330,creator,male,superstar,C
40318,performer,female,superstar,C
13314,performer,male,superstar,C
28627,creator,male,superstar,B
40881,performer,male,superstar,C
5966,performer,female,superstar,B
42408,creator,male,superstar,C
7316,performer,male,superstar,D
25836,performer,male,superstar,B
22203,sports,male,superstar,B
46386,performer,female,superstar,C
15127,politics,male,superstar,D
34144,politics,male,superstar,E
44120,sports,male,superstar,D
18950,sports,male,superstar,C
5813,performer,male,superstar,D
9193,creator,male,superstar,C
31548,performer,male,superstar,C
38762,performer,female,superstar,B
19691,performer,male,superstar,B
537,performer,male,superstar,B
12607,creator,male,superstar,B
13034,politics,male,superstar,E
5253,performer,male,superstar,C
43264,performer,male,superstar,D
12599,science,male,superstar,E
11822,performer,female,superstar,C
2584,performer,female,superstar,B
6106,performer,male,superstar,C
38905,performer,female,superstar,C
6507,performer,male,superstar,D
46803,manager,female,superstar,E
4085,sports,male,superstar,B
46971,manager,male,superstar,E
10837,professional,male,superstar,C
13334,sports,male,superstar,B
30126,performer,male,superstar,B
28180,sports,male,superstar,B
2146,creator,female,superstar,E
41216,sports,male,superstar,B
2996,sports,male,superstar,B
26547,performer,male,superstar,E
34030,performer,male,superstar,B
46088,performer,male,superstar,B
38893,manager,female,superstar,E
26292,science,male,superstar,D
16692,performer,female,superstar,B
11987,creator,male,superstar,E
438,creator,male,superstar,E
37838,performer,female,superstar,C
16659,creator,male,superstar,B
27599,sports,female,superstar,B
27533,performer,male,superstar,B
30093,performer,female,superstar,C
21407,performer,female,superstar,B
7612,sports,male,superstar,B
17493,politics,male,superstar,C
14432,sports,male,superstar,B
30152,performer,male,superstar,C
697,performer,male,superstar,D
23916,sports,male,superstar,B
45634,performer,female,superstar,B
28360,creator,male,superstar,E
4529,performer,female,superstar,D
10375,performer,male,superstar,C
19074,performer,male,superstar,C
1715,creator,female,superstar,C
15001,performer,female,superstar,E
23534,science,male,superstar,D
17377,sports,male,superstar,C
3365,sports,male,superstar,B
43332,sports,male,superstar,B
26444,politics,male,superstar,E
7775,performer,female,superstar,B
38912,performer,male,superstar,D
32260,performer,male,superstar,C
46465,performer,female,superstar,C
9311,sports,male,superstar,C
21826,performer,male,superstar,C
24000,performer,female,superstar,C
31682,performer,male,superstar,C
22363,sports,male,superstar,C
18700,performer,female,superstar,B
22835,performer,male,superstar,C
26015,sports,male,superstar,D
11986,creator,female,superstar,C
30436,performer,male,superstar,C
42749,performer,female,superstar,C
25920,performer,male,superstar,B
3225,science,male,superstar,D
92,performer,male,superstar,C
44975,sports,male,superstar,B
35372,performer,female,superstar,B
34484,performer,male,superstar,C
1739,performer,female,superstar,B
17421,performer,male,superstar,D
2036,sports,male,superstar,C
45743,sports,male,superstar,D
8895,creator,female,superstar,C
11328,politics,male,superstar,E
39164,performer,female,superstar,B
43942,sports,male,superstar,C
15397,performer,male,superstar,C
22112,performer,male,superstar,B
39891,performer,female,superstar,B
11544,performer,female,superstar,B
15546,performer,female,superstar,B
35232,creator,male,superstar,D
38564,performer,female,superstar,B
5704,performer,female,superstar,C
42591,politics,male,superstar,E
19763,performer,male,superstar,C
44485,sports,male,superstar,B
46009,performer,female,superstar,C
42738,creator,male,superstar,C
33191,creator,female,superstar,C
306,performer,male,superstar,B
12956,performer,female,superstar,B
14176,creator,male,superstar,D
5092,performer,male,superstar,D
17688,sports,male,superstar,B
31217,performer,male,superstar,C
16070,performer,female,superstar,B
4547,politics,male,superstar,D
13597,creator,female,superstar,B
32555,creator,male,superstar,C
44075,politics,male,superstar,E
41713,performer,male,superstar,C
21619,manager,female,superstar,D
47283,politics,male,superstar,C
4212,creator,male,superstar,D
18208,sports,male,superstar,C
44571,sports,male,superstar,B
21755,creator,male,superstar,D
8404,science,male,superstar,D
21887,performer,male,superstar,C
4001,sports,male,superstar,B
38634,sports,male,superstar,B
5850,sports,male,superstar,D
40718,performer,female,superstar,B
47145,performer,female,superstar,B
43184,performer,male,superstar,B
6516,sports,male,superstar,C
41681,performer,male,superstar,C
19744,creator,male,superstar,B
21700,sports,male,superstar,C
40958,performer,female,superstar,B
11571,sports,male,superstar,C
27033,creator,female,superstar,B
1672,creator,male,superstar,B
41700,performer,male,superstar,D
6930,creator,female,superstar,D
36089,performer,female,superstar,C
36834,performer,male,superstar,B
33279,professional,male,superstar,D
35848,politics,male,superstar,E
18364,creator,female,superstar,D
17106,manager,male,superstar,D
43327,sports,male,superstar,C
37632,sports,male,superstar,C
45579,performer,female,superstar,C
38073,performer,female,superstar,D
6592,performer,male,superstar,C
48152,creator,female,superstar,C
42866,performer,male,superstar,A
28794,science,male,superstar,A
15161,performer,female,superstar,D
7485,creator,male,superstar,D
37048,performer,female,superstar,D
31585,creator,male,superstar,C
32554,performer,female,superstar,B
39450,performer,male,superstar,C
11424,creator,male,superstar,D
19892,science,male,superstar,D
1464,sports,female,superstar,B
41675,performer,male,superstar,C
30281,sports,male,superstar,C
19529,performer,male,superstar,C
16943,politics,female,superstar,D
46797,performer,male,superstar,C
37043,performer,female,superstar,B
45640,performer,female,superstar,B
39052,performer,male,superstar,B
28045,sports,male,superstar,B
25234,sports,male,superstar,B
41673,performer,female,superstar,B
41808,creator,male,superstar,D
47578,sports,male,superstar,B
44353,creator,male,superstar,D
14685,creator,male,superstar,E
24986,sports,male,superstar,C
2144,creator,male,superstar,E
42589,creator,female,superstar,D
22436,performer,male,superstar,C
5166,sports,male,superstar,B
22506,performer,female,superstar,C
26629,performer,male,superstar,B
39193,performer,female,superstar,C
28025,performer,male,superstar,C
19324,performer,male,superstar,C
38591,performer,female,superstar,C
19768,sports,male,superstar,C
24143,sports,male,superstar,B
32698,performer,male,superstar,B
43931,performer,female,superstar,C
23789,performer,male,superstar,C
45822,creator,female,superstar,C
17138,sports,male,superstar,B
43878,performer,female,superstar,B
32999,performer,male,superstar,D
24238,performer,female,superstar,B
8610,sports,female,superstar,B
5540,performer,male,superstar,D
14402,performer,female,superstar,B
47312,performer,male,superstar,B
26081,performer,female,superstar,B
46277,performer,female,superstar,B
47399,performer,male,superstar,C
24978,performer,male,superstar,D
33922,manager,male,superstar,C
43883,performer,male,superstar,C
42085,creator,female,superstar,E
41421,creator,male,superstar,C
23428,politics,male,superstar,B
9544,creator,male,superstar,D
29386,performer,male,superstar,C
34470,performer,female,superstar,B
28281,sports,male,superstar,B
15557,performer,female,superstar,D
3227,performer,male,superstar,D
7840,manager,male,superstar,B
36145,performer,male,superstar,D
18610,performer,female,superstar,B
39782,sports,male,superstar,C
34129,sports,male,superstar,B
16384,creator,male,superstar,C
38099,performer,male,superstar,C
44565,performer,male,superstar,C
28110,sports,male,superstar,C
39441,performer,female,superstar,B
35566,performer,female,superstar,C
35302,creator,male,superstar,D
27624,performer,female,superstar,C
4163,performer,male,superstar,C
7622,creator,male,superstar,B
34435,politics,male,superstar,D
13020,creator,male,superstar,B
2973,performer,female,superstar,B
21026,performer,male,superstar,C
39276,performer,male,superstar,D
10186,manager,male,superstar,D
44363,performer,female,superstar,B
27948,sports,male,superstar,B
22069,performer,male,superstar,D
47870,sports,male,superstar,B
29908,sports,male,superstar,C
34917,performer,female,superstar,C
23011,performer,female,superstar,B
37792,performer,female,superstar,D
2971,sports,male,superstar,B
27078,manager,male,superstar,E
18176,creator,female,superstar,C
35377,performer,male,superstar,D
4825,performer,female,superstar,B
18289,performer,male,superstar,D
24310,performer,female,superstar,C
21572,performer,female,superstar,B
29110,sports,male,superstar,C
8006,performer,male,superstar,C
6909,sports,male,superstar,C
30561,sports,male,superstar,B
13775,professional,female,superstar,B
45269,manager,male,superstar,C
42544,performer,male,superstar,E
6298,performer,female,superstar,B
44223,sports,male,superstar,B
44104,performer,female,superstar,B
13011,creator,male,superstar,D
43386,sports,male,superstar,B
9439,performer,male,superstar,C
5410,performer,male,superstar,B
20397,performer,male,superstar,C
15701,performer,male,superstar,D
29971,performer,male,superstar,D
46070,performer,female,superstar,C
11250,performer,male,superstar,B
42856,sports,male,superstar,B
22213,performer,female,superstar,D
23012,creator,male,superstar,C
7673,manager,male,superstar,E
10717,creator,male,superstar,D
5899,sports,male,superstar,C
46786,performer,male,superstar,C
31090,creator,male,superstar,C
19183,creator,male,superstar,D
19615,performer,female,superstar,C
8144,performer,male,superstar,C
45023,performer,male,superstar,C
16109,performer,female,superstar,B
22938,creator,female,superstar,D
35741,sports,male,superstar,C
2891,performer,female,superstar,C
45522,sports,male,superstar,B
34038,performer,male,superstar,C
39335,sports,male,superstar,B
8566,science,male,superstar,D
31500,creator,female,superstar,C
3927,creator,male,superstar,D
28524,performer,female,superstar,D
48177,sports,male,superstar,B
36547,sports,female,superstar,C
20012,performer,male,superstar,B
24239,performer,male,superstar,B
2445,performer,male,superstar,D
12904,creator,male,superstar,D
48062,sports,male,superstar,C
5834,manager,male,superstar,D
37635,performer,male,superstar,C
23028,performer,male,superstar,C
12566,politics,male,superstar,E
42977,performer,female,superstar,B
12685,performer,male,superstar,C
3228,creator,male,superstar,D
41895,sports,female,superstar,B
4337,politics,male,superstar,C
21599,sports,male,superstar,B
21922,sports,male,superstar,B
36655,sports,male,superstar,B
31119,creator,male,superstar,B
29631,performer,female,superstar,D
46077,performer,female,superstar,B
